Transaction_ID,Source_Account,Destination_Account,Amount,Date
T004502,AC01731,AC01427,409633,29-01-2025
T004503,AC01071,AC02292,67937,13-08-2025
T004504,AC00593,AC00194,134924,28-07-2025
T004505,AC01747,AC00732,460242,11-03-2025
T004506,AC02424,AC00486,391958,13-05-2025
T004507,AC01253,AC01199,370547,14-10-2024
T004508,AC02219,AC00037,214755,10-06-2024
T004509,AC00399,AC02075,192779,29-08-2024
T004510,AC01434,AC00585,381648,08-12-2024
T004511,AC00218,AC02465,339401,03-06-2025
T004512,AC02223,AC01579,409147,03-10-2025
T004513,AC01707,AC00414,5081,29-03-2025
T004514,AC01971,AC01698,316905,02-11-2024
T004515,AC01887,AC02374,181831,15-02-2025
T004516,AC00663,AC00878,285809,19-09-2024
T004517,AC02481,AC02405,293432,26-02-2026
T004518,AC01402,AC01072,280328,30-05-2026
T004519,AC00047,AC01314,166807,26-07-2025
T004520,AC02165,AC01590,345237,21-08-2025
T004521,AC01538,AC00875,128451,21-10-2025
T004522,AC01825,AC01081,479272,07-01-2026
T004523,AC02440,AC01347,217460,19-05-2026
T004524,AC00397,AC01715,231678,17-07-2024
T004525,AC00861,AC02472,344371,28-04-2025
T004526,AC01923,AC02368,183667,06-10-2024
T004527,AC01983,AC00273,49429,16-12-2025
T004528,AC01195,AC00433,21795,12-12-2025
T004529,AC01893,AC02091,170305,08-05-2025
T004530,AC00985,AC01735,20384,16-03-2026
T004531,AC00722,AC02476,303122,18-01-2026
T004532,AC00206,AC01618,79900,25-12-2024
T004533,AC00039,AC00536,281601,21-12-2025
T004534,AC02117,AC00226,300972,27-10-2024
T004535,AC02132,AC00176,409348,11-03-2025
T004536,AC02266,AC00795,492133,03-06-2025
T004537,AC02044,AC01055,71960,08-10-2025
T004538,AC02314,AC00872,85514,04-02-2025
T004539,AC00861,AC00300,446010,05-06-2025
T004540,AC01977,AC00526,490966,19-09-2024
T004541,AC00685,AC00047,203033,06-05-2026
T004542,AC01890,AC01992,411318,07-08-2025
T004543,AC02193,AC01233,278305,06-08-2024
T004544,AC02291,AC00257,253884,19-12-2025
T004545,AC00516,AC00789,27037,21-06-2025
T004546,AC00511,AC00543,228888,31-01-2026
T004547,AC01232,AC00227,495560,15-06-2025
T004548,AC01259,AC02330,474610,16-05-2026
T004549,AC01228,AC01359,367954,11-05-2026
T004550,AC00405,AC01453,369687,11-03-2025
T004551,AC00478,AC01482,242860,13-07-2024
T004552,AC00162,AC01330,137888,19-11-2025
T004553,AC01630,AC00460,245806,21-10-2025
T004554,AC01712,AC00440,6344,12-09-2025
T004555,AC01867,AC02091,290761,21-06-2024
T004556,AC00183,AC01957,233813,20-11-2025
T004557,AC00078,AC00145,159489,16-01-2026
T004558,AC02274,AC02384,108114,17-12-2025
T004559,AC01024,AC01721,423233,21-11-2024
T004560,AC02144,AC00825,175652,28-11-2024
T004561,AC01108,AC00811,480081,21-01-2026
T004562,AC01316,AC02201,239705,26-12-2025
T004563,AC00951,AC00178,386731,03-04-2026
T004564,AC00616,AC00768,27653,04-01-2026
T004565,AC00124,AC00431,324714,21-03-2025
T004566,AC01654,AC00243,34176,04-11-2024
T004567,AC02236,AC01174,482970,14-07-2025
T004568,AC01269,AC00229,281622,26-02-2026
T004569,AC01496,AC01754,277747,24-01-2026
T004570,AC01287,AC01541,331415,15-02-2025
T004571,AC02411,AC01654,157794,28-10-2024
T004572,AC00135,AC01977,100924,23-03-2025
T004573,AC00213,AC02284,387415,15-01-2025
T004574,AC01782,AC00681,6427,02-10-2025
T004575,AC00754,AC00822,450432,17-09-2025
T004576,AC01834,AC01057,30570,01-02-2025
T004577,AC01079,AC01591,481846,30-06-2024
T004578,AC00589,AC01241,16227,12-05-2026
T004579,AC01018,AC00837,99570,22-11-2025
T004580,AC02290,AC02031,269108,15-08-2025
T004581,AC02230,AC01900,61406,01-06-2024
T004582,AC01225,AC01046,105034,24-03-2025
T004583,AC02181,AC00269,378467,11-05-2025
T004584,AC00100,AC01039,315005,01-07-2025
T004585,AC01528,AC01038,410634,22-06-2024
T004586,AC00472,AC01232,454870,18-08-2025
T004587,AC01353,AC01103,151332,31-03-2025
T004588,AC02291,AC00144,175560,05-01-2025
T004589,AC01664,AC01213,138316,23-02-2026
T004590,AC02197,AC01937,241107,27-09-2024
T004591,AC02064,AC02483,118162,22-01-2025
T004592,AC00583,AC01349,449576,10-10-2024
T004593,AC00682,AC01061,61537,27-01-2026
T004594,AC01181,AC01406,139213,05-06-2024
T004595,AC00688,AC02055,326408,12-04-2026
T004596,AC00697,AC02294,33514,17-09-2024
T004597,AC00666,AC02298,26245,24-01-2026
T004598,AC00628,AC02191,98339,19-05-2025
T004599,AC00746,AC02196,494210,19-11-2024
T004600,AC01369,AC00886,367323,06-04-2025
T004601,AC00296,AC02135,177310,20-01-2025
T004602,AC00245,AC01068,191619,20-10-2025
T004603,AC00451,AC00016,493893,15-06-2025
T004604,AC02225,AC02172,318842,20-05-2026
T004605,AC01620,AC01615,321810,10-08-2024
T004606,AC00526,AC02139,191523,30-11-2025
T004607,AC01360,AC02136,165593,21-04-2025
T004608,AC00810,AC01956,408649,01-08-2024
T004609,AC01996,AC01109,454872,15-09-2024
T004610,AC00117,AC00072,365402,24-06-2025
T004611,AC00313,AC02109,220566,01-04-2025
T004612,AC01644,AC00432,295711,13-08-2025
T004613,AC01618,AC00860,338214,26-11-2024
T004614,AC01268,AC00096,13778,05-02-2025
T004615,AC01824,AC00161,309648,11-02-2026
T004616,AC00201,AC01765,221708,02-03-2025
T004617,AC00825,AC00275,26958,20-07-2025
T004618,AC01235,AC01207,321251,13-07-2025
T004619,AC00338,AC00777,81480,19-06-2024
T004620,AC01111,AC01852,116164,19-04-2025
T004621,AC02399,AC01530,412472,09-08-2024
T004622,AC01391,AC00048,40343,25-11-2024
T004623,AC00204,AC02210,225567,18-11-2025
T004624,AC00903,AC00344,139394,20-03-2026
T004625,AC00865,AC00798,301314,16-09-2024
T004626,AC01810,AC01214,268627,23-01-2025
T004627,AC00674,AC02335,199497,18-11-2025
T004628,AC01556,AC00964,223067,06-04-2025
T004629,AC00541,AC01165,241904,03-10-2025
T004630,AC00838,AC00237,126774,24-11-2024
T004631,AC01883,AC00473,251737,05-06-2025
T004632,AC02236,AC02090,121924,20-09-2025
T004633,AC01052,AC02427,35613,20-01-2026
T004634,AC01879,AC01763,465986,27-06-2025
T004635,AC00966,AC01680,393378,04-08-2025
T004636,AC00607,AC01343,125222,08-09-2025
T004637,AC01088,AC02292,386417,17-01-2026
T004638,AC02269,AC01536,369346,17-11-2025
T004639,AC00218,AC01360,177665,17-09-2025
T004640,AC00471,AC01394,415719,19-08-2025
T004641,AC01398,AC00015,269309,08-01-2025
T004642,AC02389,AC00386,485497,06-03-2026
T004643,AC00497,AC02477,443376,06-09-2025
T004644,AC02199,AC01112,55165,26-12-2024
T004645,AC01789,AC02378,277032,02-03-2026
T004646,AC00751,AC01090,381274,20-10-2024
T004647,AC00109,AC00665,59353,08-12-2024
T004648,AC00425,AC01571,76455,04-09-2025
T004649,AC01111,AC01787,495286,27-04-2025
T004650,AC02272,AC01511,219637,20-07-2025
T004651,AC00851,AC00834,498079,24-08-2024
T004652,AC01917,AC00088,37261,31-03-2025
T004653,AC00131,AC00450,118701,07-05-2026
T004654,AC02211,AC01268,279193,19-06-2025
T004655,AC00516,AC00611,26969,17-07-2025
T004656,AC00392,AC00212,273550,20-11-2025
T004657,AC02039,AC02038,295584,19-05-2025
T004658,AC01716,AC02044,230428,03-06-2024
T004659,AC02432,AC01759,454001,28-06-2024
T004660,AC00336,AC02009,218955,24-08-2025
T004661,AC01748,AC01315,201706,25-08-2024
T004662,AC00217,AC01972,448888,01-01-2026
T004663,AC00207,AC01472,190422,12-10-2024
T004664,AC00595,AC01782,218214,22-09-2025
T004665,AC01075,AC00555,306282,17-04-2025
T004666,AC00587,AC00698,459350,31-12-2025
T004667,AC02173,AC00058,471622,04-04-2026
T004668,AC01652,AC02490,418523,13-01-2025
T004669,AC01139,AC00281,26506,27-03-2025
T004670,AC01800,AC00318,446668,09-08-2025
T004671,AC01559,AC01948,58458,14-10-2024
T004672,AC01028,AC00910,493350,27-07-2025
T004673,AC01814,AC00055,400145,21-12-2024
T004674,AC01316,AC00799,481864,05-11-2024
T004675,AC00925,AC01487,476254,17-02-2025
T004676,AC01655,AC02429,288520,11-06-2025
T004677,AC01231,AC00372,315285,28-06-2024
T004678,AC02161,AC00314,429316,14-06-2024
T004679,AC01048,AC00332,52884,20-02-2026
T004680,AC00370,AC02342,493225,19-01-2025
T004681,AC02079,AC00771,451181,02-11-2025
T004682,AC02311,AC02173,473508,24-06-2025
T004683,AC01904,AC01371,85132,20-12-2025
T004684,AC00413,AC00325,122453,21-06-2024
T004685,AC00449,AC00289,179562,17-04-2026
T004686,AC00331,AC01612,342995,20-02-2025
T004687,AC02276,AC00018,184793,26-03-2025
T004688,AC01374,AC02339,404574,19-07-2024
T004689,AC01239,AC02034,454894,01-03-2025
T004690,AC02264,AC01671,21693,03-08-2025
T004691,AC01594,AC00421,397290,14-04-2025
T004692,AC01406,AC01752,14116,07-01-2026
T004693,AC00509,AC01723,384130,08-06-2024
T004694,AC01726,AC00091,28444,28-10-2024
T004695,AC00144,AC00429,94169,29-06-2025
T004696,AC01534,AC00216,375969,20-12-2025
T004697,AC01780,AC01330,456788,14-04-2025
T004698,AC01673,AC00227,48903,04-03-2025
T004699,AC00096,AC00828,175681,17-04-2026
T004700,AC02087,AC00980,67702,03-01-2025
T004701,AC01344,AC00442,4500,20-06-2025
T004702,AC01881,AC00725,40414,21-11-2024
T004703,AC02285,AC00834,484294,12-05-2026
T004704,AC01681,AC02232,435930,14-04-2025
T004705,AC01507,AC00532,239187,12-09-2024
T004706,AC01887,AC01621,237658,29-11-2025
T004707,AC02455,AC00770,90675,14-09-2024
T004708,AC02200,AC00316,220913,29-05-2026
T004709,AC00292,AC00344,228999,23-01-2026
T004710,AC01080,AC02212,55092,12-08-2024
T004711,AC02498,AC01398,6371,30-11-2025
T004712,AC01551,AC00492,193593,22-12-2024
T004713,AC00884,AC00452,199425,05-03-2025
T004714,AC00052,AC01389,335017,12-07-2024
T004715,AC00449,AC00406,334229,01-02-2026
T004716,AC00699,AC01892,169801,30-05-2025
T004717,AC00164,AC01469,469404,05-04-2025
T004718,AC00913,AC02434,177830,20-08-2024
T004719,AC01821,AC02151,187116,07-10-2024
T004720,AC00154,AC01590,29303,13-02-2025
T004721,AC02104,AC00572,290470,03-07-2024
T004722,AC02173,AC02131,123316,19-01-2026
T004723,AC01076,AC02197,282118,03-01-2025
T004724,AC02121,AC00227,341492,26-05-2026
T004725,AC02348,AC01718,243124,05-08-2024
T004726,AC01479,AC01499,36448,12-12-2025
T004727,AC02077,AC02255,93252,27-04-2026
T004728,AC00614,AC02322,87304,21-10-2025
T004729,AC00698,AC02466,197204,07-05-2025
T004730,AC01915,AC02398,70671,26-07-2024
T004731,AC01482,AC01934,66534,22-08-2024
T004732,AC01791,AC00088,252684,17-02-2026
T004733,AC02383,AC02342,58890,16-03-2025
T004734,AC01407,AC00259,178551,27-12-2025
T004735,AC01393,AC00219,314881,17-02-2026
T004736,AC00939,AC00764,396171,20-08-2025
T004737,AC00511,AC01994,245544,30-10-2024
T004738,AC00952,AC01282,44272,15-08-2025
T004739,AC02198,AC02442,63860,22-11-2025
T004740,AC01808,AC00609,202554,13-12-2025
T004741,AC02037,AC01159,431320,28-07-2024
T004742,AC00332,AC01094,351636,16-01-2026
T004743,AC01055,AC02089,303816,16-05-2025
T004744,AC00967,AC01737,105923,16-01-2025
T004745,AC00122,AC00148,202051,11-11-2024
T004746,AC00404,AC00461,287319,17-04-2025
T004747,AC01369,AC00366,130002,05-08-2025
T004748,AC00207,AC00762,168536,19-11-2025
T004749,AC01873,AC00132,63474,10-04-2025
T004750,AC00827,AC01958,417034,05-05-2026
T004751,AC00201,AC01444,170711,19-10-2025
T004752,AC02493,AC00669,249846,02-06-2024
T004753,AC02330,AC00009,119671,01-10-2025
T004754,AC02242,AC02391,293550,02-05-2026
T004755,AC01876,AC00418,472695,24-10-2024
T004756,AC01317,AC00131,401922,04-09-2024
T004757,AC01428,AC00662,253708,07-12-2025
T004758,AC00423,AC02095,264901,13-10-2025
T004759,AC00179,AC02373,274660,26-03-2025
T004760,AC00615,AC01125,123740,27-08-2024
T004761,AC01304,AC02461,428186,05-05-2026
T004762,AC00145,AC01909,367988,06-08-2025
T004763,AC01357,AC02024,267159,26-06-2025
T004764,AC01984,AC00018,244643,14-07-2024
T004765,AC02016,AC01703,485931,25-05-2025
T004766,AC01140,AC00180,363012,17-02-2025
T004767,AC02293,AC00577,159502,03-02-2026
T004768,AC00775,AC02014,437710,13-07-2024
T004769,AC01830,AC01825,396869,01-06-2024
T004770,AC02220,AC01498,105591,28-03-2025
T004771,AC01342,AC02085,16247,27-05-2026
T004772,AC01324,AC02391,391158,11-01-2026
T004773,AC00317,AC02380,357330,13-07-2025
T004774,AC00583,AC02140,222436,06-06-2024
T004775,AC01494,AC02337,51674,30-06-2024
T004776,AC00315,AC02043,430049,01-07-2025
T004777,AC01413,AC02259,480342,06-04-2026
T004778,AC02280,AC00485,235460,20-04-2026
T004779,AC02489,AC02240,394736,11-06-2024
T004780,AC02213,AC01171,422952,14-03-2026
T004781,AC02105,AC02123,497168,10-09-2024
T004782,AC00324,AC02040,477190,01-08-2024
T004783,AC01320,AC01687,224589,03-08-2024
T004784,AC00460,AC00821,106783,20-05-2025
T004785,AC01452,AC00610,176976,15-05-2026
T004786,AC01649,AC00227,256006,18-04-2025
T004787,AC01276,AC01045,139802,02-11-2024
T004788,AC01911,AC00525,424060,30-08-2025
T004789,AC01611,AC02059,188138,05-06-2025
T004790,AC00945,AC02496,445293,13-01-2025
T004791,AC00089,AC01342,37408,13-06-2024
T004792,AC01356,AC00036,219175,08-10-2025
T004793,AC01228,AC02494,88516,19-09-2025
T004794,AC01025,AC01643,286606,16-04-2026
T004795,AC01415,AC01914,53739,16-09-2024
T004796,AC00880,AC00379,345620,02-02-2026
T004797,AC01810,AC02472,193896,22-10-2024
T004798,AC02311,AC00663,434054,29-07-2024
T004799,AC01996,AC00924,250502,06-02-2025
T004800,AC00187,AC00403,397636,01-04-2026
T004801,AC00221,AC00250,109818,24-08-2025
T004802,AC00230,AC02114,265189,08-02-2025
T004803,AC01625,AC00307,56092,04-04-2025
T004804,AC00377,AC00821,320968,09-08-2025
T004805,AC00845,AC02060,159237,01-06-2024
T004806,AC00214,AC00722,278577,06-12-2025
T004807,AC01623,AC00588,247916,07-04-2025
T004808,AC01154,AC00419,447392,26-11-2025
T004809,AC01939,AC00453,372670,28-12-2025
T004810,AC00836,AC01222,228101,25-10-2024
T004811,AC00904,AC02165,312081,22-08-2025
T004812,AC01510,AC02242,11988,28-04-2026
T004813,AC01616,AC00758,452715,21-10-2024
T004814,AC00391,AC00320,401645,12-05-2026
T004815,AC01947,AC02415,153391,30-12-2025
T004816,AC00398,AC00380,326462,10-08-2025
T004817,AC00375,AC00868,346376,03-08-2025
T004818,AC01562,AC01068,402569,05-01-2026
T004819,AC00154,AC01564,439654,24-11-2024
T004820,AC00118,AC01873,215953,26-01-2026
T004821,AC01732,AC00823,157330,16-08-2025
T004822,AC02110,AC00269,301772,20-03-2026
T004823,AC00305,AC00530,309357,06-09-2025
T004824,AC01797,AC01046,222876,21-12-2024
T004825,AC01337,AC00123,27946,10-11-2025
T004826,AC00703,AC01277,61577,03-01-2025
T004827,AC01142,AC01032,28394,27-06-2024
T004828,AC01702,AC01505,324471,18-03-2025
T004829,AC01690,AC00616,339016,09-05-2025
T004830,AC01369,AC00684,380803,22-03-2026
T004831,AC02156,AC01753,186933,15-11-2024
T004832,AC00842,AC01485,498123,07-08-2025
T004833,AC01004,AC00937,78052,07-07-2024
T004834,AC02402,AC00391,136735,01-10-2024
T004835,AC01234,AC00514,368103,13-09-2024
T004836,AC01833,AC02071,288774,18-10-2025
T004837,AC00015,AC00063,168626,31-05-2024
T004838,AC00551,AC01564,481147,30-01-2026
T004839,AC00864,AC01043,208231,22-02-2026
T004840,AC00424,AC01108,169773,15-02-2025
T004841,AC00692,AC00399,389192,02-11-2024
T004842,AC00928,AC00064,361367,10-02-2025
T004843,AC00595,AC01595,404629,20-04-2026
T004844,AC01226,AC00936,497925,03-03-2025
T004845,AC02421,AC00059,100098,23-02-2025
T004846,AC00319,AC00584,191241,18-12-2025
T004847,AC00930,AC01263,177186,01-01-2026
T004848,AC02025,AC00985,347516,11-08-2024
T004849,AC01868,AC01858,355132,29-05-2026
T004850,AC01457,AC00842,339354,23-01-2025
T004851,AC02171,AC01372,254107,27-06-2025
T004852,AC00549,AC00258,127736,16-09-2025
T004853,AC01934,AC02219,257857,11-05-2025
T004854,AC01498,AC01344,171606,02-10-2024
T004855,AC01523,AC02359,22975,10-07-2024
T004856,AC00493,AC00297,498685,11-08-2025
T004857,AC01482,AC00886,78918,24-02-2025
T004858,AC02285,AC00275,259193,24-09-2025
T004859,AC01117,AC01094,457812,17-07-2025
T004860,AC02452,AC01150,457885,25-02-2026
T004861,AC00240,AC00118,360389,07-12-2025
T004862,AC01169,AC00540,453021,27-10-2024
T004863,AC00968,AC01668,114795,03-10-2025
T004864,AC01114,AC02451,223585,27-10-2024
T004865,AC00500,AC00523,110625,16-07-2025
T004866,AC00637,AC01301,65567,25-06-2025
T004867,AC00907,AC02414,226670,08-06-2024
T004868,AC00058,AC01283,379426,07-10-2025
T004869,AC00482,AC02264,265107,18-02-2026
T004870,AC00258,AC00401,65598,04-06-2025
T004871,AC01855,AC02407,396673,31-05-2024
T004872,AC01879,AC00295,127549,22-02-2026
T004873,AC01093,AC01176,410957,09-06-2025
T004874,AC02385,AC00342,224764,08-01-2025
T004875,AC00204,AC02164,496040,13-07-2025
T004876,AC01507,AC00860,388351,23-05-2025
T004877,AC01491,AC01737,417288,05-07-2024
T004878,AC01595,AC01821,141459,19-11-2025
T004879,AC02031,AC00939,316125,17-03-2025
T004880,AC02230,AC00876,434756,26-03-2026
T004881,AC00683,AC00274,241863,18-03-2026
T004882,AC01521,AC02040,394243,30-10-2024
T004883,AC01498,AC02296,116479,04-08-2025
T004884,AC01682,AC02273,83229,25-04-2025
T004885,AC00717,AC00092,43053,31-07-2024
T004886,AC02459,AC02039,446239,06-09-2024
T004887,AC01053,AC01677,497179,06-11-2024
T004888,AC01191,AC00442,187558,22-03-2026
T004889,AC01412,AC02372,295884,13-01-2026
T004890,AC01430,AC00390,316589,25-04-2026
T004891,AC01779,AC00255,238825,17-08-2025
T004892,AC00633,AC02419,257718,11-10-2025
T004893,AC00168,AC01414,131077,06-03-2025
T004894,AC02469,AC02135,199248,17-04-2026
T004895,AC02104,AC01676,293270,21-04-2026
T004896,AC02084,AC01622,300532,01-02-2026
T004897,AC00952,AC01325,241634,15-12-2025
T004898,AC01715,AC01445,60233,21-03-2026
T004899,AC01031,AC01085,24230,17-07-2024
T004900,AC01291,AC02345,469110,03-06-2024
T004901,AC02227,AC00850,416217,26-05-2025
T004902,AC00180,AC02244,109089,15-03-2026
T004903,AC02319,AC01456,327773,23-02-2026
T004904,AC01326,AC01891,240883,10-03-2025
T004905,AC01414,AC00834,124509,23-12-2024
T004906,AC00681,AC00828,272956,10-06-2024
T004907,AC01249,AC02283,253028,17-06-2025
T004908,AC00140,AC01874,156492,17-03-2026
T004909,AC00520,AC00191,441332,14-10-2024
T004910,AC00137,AC00643,264805,29-08-2024
T004911,AC01331,AC01501,191278,16-04-2025
T004912,AC00094,AC00127,69119,26-09-2024
T004913,AC00945,AC01714,333203,28-12-2024
T004914,AC00316,AC01649,339685,11-03-2026
T004915,AC01419,AC01452,58038,01-10-2024
T004916,AC00189,AC00293,361178,05-04-2025
T004917,AC00798,AC00612,62985,05-03-2025
T004918,AC00151,AC01582,56805,12-02-2025
T004919,AC01393,AC02099,375436,22-06-2024
T004920,AC02117,AC00424,86607,21-08-2024
T004921,AC01236,AC01786,418722,05-10-2025
T004922,AC00561,AC00378,233748,04-04-2025
T004923,AC01948,AC01709,264005,21-09-2024
T004924,AC02168,AC02194,121131,22-02-2026
T004925,AC01649,AC01278,477557,24-12-2024
T004926,AC01154,AC02299,235316,10-09-2024
T004927,AC02299,AC00611,341700,22-04-2025
T004928,AC01821,AC01223,415506,12-12-2025
T004929,AC00514,AC00989,194734,22-08-2024
T004930,AC00229,AC00563,179446,27-07-2025
T004931,AC01618,AC00585,265650,13-01-2026
T004932,AC01156,AC00033,180185,23-02-2025
T004933,AC00272,AC00328,461661,11-07-2024
T004934,AC01704,AC02085,35273,10-12-2025
T004935,AC00731,AC02167,107818,27-06-2024
T004936,AC02473,AC02166,404462,05-05-2025
T004937,AC00325,AC00014,8908,30-11-2024
T004938,AC02458,AC01697,295504,04-11-2025
T004939,AC00690,AC02218,472129,27-07-2024
T004940,AC01415,AC01246,109532,02-04-2025
T004941,AC00837,AC02396,374561,23-01-2026
T004942,AC02411,AC01620,433940,08-11-2024
T004943,AC00385,AC00997,112707,23-06-2025
T004944,AC01677,AC01442,43876,31-10-2025
T004945,AC00011,AC00076,447792,01-12-2025
T004946,AC00507,AC01916,488255,28-05-2025
T004947,AC01407,AC00583,426164,14-01-2026
T004948,AC00853,AC00665,127462,31-12-2024
T004949,AC01721,AC00473,187248,15-01-2026
T004950,AC00668,AC01305,193980,19-07-2025
T004951,AC01793,AC01460,19484,31-10-2024
T004952,AC00537,AC01072,74429,14-02-2026
T004953,AC01671,AC01208,233637,29-01-2026
T004954,AC00916,AC00812,426442,22-01-2025
T004955,AC01490,AC02023,90369,31-07-2024
T004956,AC00743,AC02157,323824,04-05-2026
T004957,AC00580,AC02212,318217,19-03-2025
T004958,AC01029,AC02162,301826,04-03-2026
T004959,AC01283,AC00228,468744,21-08-2025
T004960,AC02416,AC00249,244348,19-02-2026
T004961,AC01675,AC00181,409491,09-07-2024
T004962,AC01257,AC00069,269538,20-08-2024
T004963,AC02048,AC00116,12821,02-05-2026
T004964,AC00570,AC02380,133603,27-11-2024
T004965,AC01136,AC00643,22535,21-07-2025
T004966,AC00772,AC02187,346454,20-02-2025
T004967,AC01025,AC00392,440999,22-08-2025
T004968,AC01090,AC01549,425228,17-09-2025
T004969,AC01089,AC01296,346741,23-11-2025
T004970,AC00473,AC02255,413409,27-10-2025
T004971,AC01925,AC00205,365607,10-06-2024
T004972,AC02490,AC00275,362963,24-01-2025
T004973,AC00423,AC01438,29724,15-08-2025
T004974,AC00793,AC00376,476016,19-07-2024
T004975,AC02435,AC02029,463512,29-05-2026
T004976,AC01972,AC00647,275322,15-01-2026
T004977,AC00437,AC00759,280749,21-06-2025
T004978,AC02090,AC00197,154376,01-05-2026
T004979,AC00215,AC02313,183080,04-09-2024
T004980,AC01985,AC00872,44598,25-05-2026
T004981,AC01266,AC01927,47132,19-07-2024
T004982,AC01838,AC02250,246014,24-03-2025
T004983,AC01438,AC00342,8645,03-12-2025
T004984,AC01513,AC01694,12470,07-06-2025
T004985,AC01871,AC02153,189477,29-09-2024
T004986,AC00560,AC01684,184666,23-01-2026
T004987,AC01520,AC00441,224500,26-04-2026
T004988,AC01396,AC01097,194943,31-01-2026
T004989,AC00115,AC02268,124313,09-05-2026
T004990,AC01469,AC01872,375644,22-10-2024
T004991,AC00105,AC02115,361448,04-02-2025
T004992,AC00913,AC01840,300667,30-04-2025
T004993,AC01761,AC00142,84350,20-08-2025
T004994,AC00874,AC01261,146454,10-09-2024
T004995,AC01305,AC01237,233091,27-01-2025
T004996,AC02368,AC00416,157024,11-03-2026
